"Event_rate","Scenario","Visit","CI_type","Coverage_fixed","Coverage_error","mean_se_fixed","q1_se_fixed","q3_se_fixed","mean_se_old","q1_se_old","q3_se_old","NA","NA","NA"
1,17,3,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,3,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,4,"LEF both",0.894,0.89,0.92193419054298,0.573199727474473,1.17282855966301,0.925078763609816,0.577207280750189,1.17472331756913,0.92193419054298,0.573199727474473,1.17282855966301
1,17,4,"LEF outcome",0.893,0.894,0.933148015857661,0.579506728287571,1.18535846886902,0.927093200739342,0.576969040639596,1.17560226218136,0.933148015857661,0.579506728287571,1.18535846886902
1,17,4,"Bootstrap",0.775,0.771,0.733919251931445,0.39506406721575,0.95344656688145,0.733949674542624,0.39358809650609,0.951377538358421,0.733919251931445,0.39506406721575,0.95344656688145
1,17,4,"Sandwich",0.753073770491803,0.753073770491803,0.765568807078226,0.436188047958462,0.976328184250957,0.765568807078226,0.436188047958462,0.976328184250957,0.765568807078226,0.436188047958462,0.976328184250957
1,17,4,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,17,4,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,0,"Sandwich",0.944117647058824,0.944117647058824,1.11311709932023,0.965759311736625,1.24846329305497,1.11311709932023,0.965759311736625,1.24846329305497,1.11311709932023,0.965759311736625,1.24846329305497
1,18,0,"LEF both",0.899,0.896,1.2500466679255,1.09626991804834,1.38862269444854,1.25517663730153,1.09887535470687,1.39353136190758,1.2500466679255,1.09626991804834,1.38862269444854
1,18,0,"LEF outcome",0.899,0.896,1.25004666792569,1.09626991804834,1.38862269444854,1.25517663730182,1.09887535470687,1.39353136190757,1.25004666792569,1.09626991804834,1.38862269444854
1,18,0,"Bootstrap",0.885,0.886,0.962946537870773,0.792188419899205,1.12644101983105,0.962904406870785,0.789975315530952,1.13082158136366,0.962946537870773,0.792188419899205,1.12644101983105
1,18,0,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,0,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,1,"Sandwich",0.875,0.875,1.17126843185724,0.755538011010488,1.4650456267725,1.17126843185724,0.755538011010488,1.4650456267725,1.17126843185724,0.755538011010488,1.4650456267725
1,18,1,"LEF both",0.786,0.781,1.27976388827517,0.634578904477908,1.69733406403169,1.2828876167261,0.640066390879488,1.70329673463056,1.27976388827517,0.634578904477908,1.69733406403169
1,18,1,"LEF outcome",0.786,0.781,1.30923356354967,0.633936322849789,1.72136332386222,1.28970449000041,0.639985439523923,1.7138976339845,1.30923356354967,0.633936322849789,1.72136332386222
1,18,1,"Bootstrap",0.748,0.747,0.814039527490552,0.441968487532947,1.05335325609373,0.812982252868974,0.440779000887286,1.04639894217887,0.814039527490552,0.441968487532947,1.05335325609373
1,18,1,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,1,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,2,"Sandwich",0.792647058823529,0.792647058823529,0.876323665062409,0.436445570350973,1.17719734157031,0.876323665062409,0.436445570350973,1.17719734157031,0.876323665062409,0.436445570350973,1.17719734157031
1,18,2,"LEF both",0.722,0.723,0.89936470976024,0.396916883975605,1.18728585693416,0.901598069723971,0.397970808436116,1.19470776579961,0.89936470976024,0.396916883975605,1.18728585693416
1,18,2,"LEF outcome",0.722,0.724,0.916524689020085,0.400366038048356,1.23089937227313,0.905809251597512,0.397697817807224,1.20276564538599,0.916524689020085,0.400366038048356,1.23089937227313
1,18,2,"Bootstrap",0.593,0.593,0.652114554699526,0.255219812156962,0.823256545982374,0.651390959131388,0.253856058857289,0.819502195985461,0.652114554699526,0.255219812156962,0.823256545982374
1,18,2,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,2,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,3,"Sandwich",0.735294117647059,0.735294117647059,0.613220010363097,0.284838004580419,0.791794233711032,0.613220010363097,0.284838004580419,0.791794233711032,0.613220010363097,0.284838004580419,0.791794233711032
1,18,3,"LEF both",0.724,0.718,0.626421321351784,0.302694520240627,0.806315072199147,0.628370494910372,0.303856787117703,0.806157191588549,0.626421321351784,0.302694520240627,0.806315072199147
1,18,3,"LEF outcome",0.722,0.721,0.636321623916062,0.303963124507296,0.819663428033215,0.630829608947508,0.304199099105378,0.812046691720127,0.636321623916062,0.303963124507296,0.819663428033215
1,18,3,"Bootstrap",0.493,0.492,0.627745951141577,0.23465011493145,0.796914284526214,0.627540935974455,0.234007234973017,0.794868111327345,0.627745951141577,0.23465011493145,0.796914284526214
1,18,3,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,3,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,4,"LEF outcome",0.736,0.739,0.525416303611376,0.278761584500663,0.654092776003396,0.522437058855244,0.27790363586726,0.645263585525395,0.525416303611376,0.278761584500663,0.654092776003396
1,18,4,"LEF both",0.735,0.729,0.518829922716104,0.277002785531977,0.639213218173527,0.520909431855464,0.278589308061889,0.643718215431828,0.518829922716104,0.277002785531977,0.639213218173527
1,18,4,"Sandwich",0.688235294117647,0.688235294117647,0.49493073232648,0.251172556549591,0.600080263381491,0.49493073232648,0.251172556549591,0.600080263381491,0.49493073232648,0.251172556549591,0.600080263381491
1,18,4,"Bootstrap",0.437,0.438,0.765080772381945,0.296603183834043,1.06118148368827,0.765193328455268,0.295130058274542,1.05943559991104,0.765080772381945,0.296603183834043,1.06118148368827
1,18,4,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,18,4,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,0,"LEF both",0.947,0.942,0.991550266270113,0.950311500562492,1.02955877207817,0.993316422260398,0.952701053240337,1.03180956917467,0.991550266270113,0.950311500562492,1.02955877207817
1,19,0,"LEF outcome",0.947,0.942,0.991550266270113,0.950311500562491,1.02955877207817,0.993316422260398,0.952701053240336,1.03180956917467,0.991550266270113,0.950311500562491,1.02955877207817
1,19,0,"Sandwich",0.937,0.937,0.983114285446055,0.941206889643483,1.02886179920923,0.983114285446055,0.941206889643483,1.02886179920923,0.983114285446055,0.941206889643483,1.02886179920923
1,19,0,"Bootstrap",0.935,0.933,0.965892184177504,0.925629963007078,1.00396408542761,0.967107527177459,0.927711675412086,1.0047499614322,0.965892184177504,0.925629963007078,1.00396408542761
1,19,0,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,0,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,1,"LEF both",0.954,0.951,1.06595881012191,1.0035404232389,1.12554199553088,1.06744961113851,1.00495427208882,1.12570451755218,1.06595881012191,1.0035404232389,1.12554199553088
1,19,1,"LEF outcome",0.954,0.95,1.06685751550777,1.00497493026564,1.12595711771014,1.06774128186228,1.00501122521385,1.12591886974272,1.06685751550777,1.00497493026564,1.12595711771014
1,19,1,"Sandwich",0.952,0.952,1.03308182333973,0.973283779195174,1.0904266560162,1.03308182333973,0.973283779195174,1.0904266560162,1.03308182333973,0.973283779195174,1.0904266560162
1,19,1,"Bootstrap",0.944,0.943,0.986537596739844,0.927617113624473,1.04536566817795,0.987373395534356,0.929733114045597,1.04535598077206,0.986537596739844,0.927617113624473,1.04536566817795
1,19,1,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,1,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,2,"Sandwich",0.93,0.93,1.13329906821651,0.989752014046876,1.26611609144586,1.13329906821651,0.989752014046876,1.26611609144586,1.13329906821651,0.989752014046876,1.26611609144586
1,19,2,"LEF both",0.929,0.927,1.40256105914951,1.17060927674035,1.55118292307128,1.40340376057575,1.17290491975493,1.55194691287284,1.40256105914951,1.17060927674035,1.55118292307128
1,19,2,"LEF outcome",0.929,0.929,1.42111982183364,1.18088454114169,1.56753284127523,1.40515197423468,1.17350138014669,1.55473501063005,1.42111982183364,1.18088454114169,1.56753284127523
1,19,2,"Bootstrap",0.922,0.924,0.961403731317464,0.824676549008362,1.07700012950315,0.96113770288724,0.826112960671757,1.07623570283682,0.961403731317464,0.824676549008362,1.07700012950315
1,19,2,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,2,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,3,"Sandwich",0.907,0.907,1.18816243340978,0.700665932401131,1.54935016762708,1.18816243340978,0.700665932401131,1.54935016762708,1.18816243340978,0.700665932401131,1.54935016762708
1,19,3,"LEF both",0.904,0.904,1.61586746927826,0.818317382015221,2.23963239978177,1.61681378061948,0.819170150642729,2.2460506417431,1.61586746927826,0.818317382015221,2.23963239978177
1,19,3,"LEF outcome",0.904,0.903,1.64602205704856,0.819277523141261,2.27322142146959,1.6190815852851,0.81985333257094,2.24598084334154,1.64602205704856,0.819277523141261,2.27322142146959
1,19,3,"Bootstrap",0.884,0.886,0.891704957237334,0.602202243045173,1.06363618864034,0.890768863524941,0.602532699418201,1.06334071991865,0.891704957237334,0.602202243045173,1.06363618864034
1,19,3,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,3,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,4,"LEF both",0.911,0.907,1.11909818958436,0.49385441920877,1.32140014736713,1.11981355286639,0.493925313473028,1.32307705062724,1.11909818958436,0.49385441920877,1.32140014736713
1,19,4,"LEF outcome",0.911,0.908,1.1380522397034,0.495886634111872,1.34135429982957,1.12127539313384,0.494323896885823,1.32007707283626,1.1380522397034,0.495886634111872,1.34135429982957
1,19,4,"Sandwich",0.83,0.83,0.874160276818716,0.427078695730145,0.934367881445414,0.874160276818716,0.427078695730145,0.934367881445414,0.874160276818716,0.427078695730145,0.934367881445414
1,19,4,"Bootstrap",0.821,0.822,0.728514252952936,0.375698538941081,0.667175524313773,0.727973180195488,0.375277955011787,0.66622237336385,0.728514252952936,0.375698538941081,0.667175524313773
1,19,4,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,19,4,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,0,"LEF outcome",0.956,0.945,0.9941826385163,0.956573995459225,1.03357358674115,1.03279753554462,0.991923839368077,1.07220938517698,0.9941826385163,0.956573995459225,1.03357358674115
1,20,0,"LEF both",0.955955955955956,0.945,0.9941826385163,0.956573995459226,1.03357358674115,1.03284705881407,0.992291102228353,1.07221109973636,0.9941826385163,0.956573995459226,1.03357358674115
1,20,0,"Sandwich",0.951951951951952,0.941,0.986032233300116,0.945912458740228,1.02432988689598,1.02291410346868,0.980705871787262,1.06221526389116,0.986032233300116,0.945912458740228,1.02432988689598
1,20,0,"Bootstrap",0.948,0.939,0.966845249290337,0.927410086762791,1.00563478121178,1.00363513708096,0.963691103551746,1.04356974154771,0.966845249290337,0.927410086762791,1.00563478121178
1,20,0,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,0,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,1,"LEF outcome",0.956,0.951,1.03331857571225,0.977342793302616,1.0851299048537,1.03580553405536,0.97950707995688,1.08685974297597,1.03331857571225,0.977342793302616,1.0851299048537
1,20,1,"LEF both",0.955955955955956,0.951,1.03272960449813,0.977383839514059,1.08471275313216,1.03579375859522,0.979733930476342,1.08685738498141,1.03272960449813,0.977383839514059,1.08471275313216
1,20,1,"Sandwich",0.950950950950951,0.953,1.0163833421557,0.960292891464396,1.06771047623631,1.02041384235485,0.967264524713668,1.07075329309209,1.0163833421557,0.960292891464396,1.06771047623631
1,20,1,"Bootstrap",0.95,0.945,0.984869810222263,0.928195850253274,1.03798908620612,0.987189400441471,0.929751569273962,1.03940533065599,0.984869810222263,0.928195850253274,1.03798908620612
1,20,1,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,1,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,2,"Sandwich",0.965965965965966,0.96,1.0803254749973,1.00782633621725,1.15460560050622,1.07370987433962,0.99945470476557,1.15142696096774,1.0803254749973,1.00782633621725,1.15460560050622
1,20,2,"LEF outcome",0.954,0.962,1.12207420861168,1.05294781668809,1.19226910897587,1.11259016663213,1.04279666503865,1.18342633758547,1.12207420861168,1.05294781668809,1.19226910897587
1,20,2,"LEF both",0.952952952952953,0.962,1.12008587338397,1.05144297069535,1.19010572567813,1.11243076032418,1.04256904226648,1.18325310146184,1.12008587338397,1.05144297069535,1.19010572567813
1,20,2,"Bootstrap",0.941,0.949,1.01794787264385,0.947848204375439,1.0973564757491,1.01049512724008,0.9348005848615,1.08884051451584,1.01794787264385,0.947848204375439,1.0973564757491
1,20,2,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,2,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,3,"LEF outcome",0.969,0.973,1.33514868697334,1.19548537969804,1.43933490078863,1.26791875972865,1.13475401603295,1.36309307153156,1.33514868697334,1.19548537969804,1.43933490078863
1,20,3,"LEF both",0.968968968968969,0.972,1.33015507750332,1.19328609470788,1.43302092000953,1.26737428284703,1.1342819372982,1.36221844806305,1.33015507750332,1.19328609470788,1.43302092000953
1,20,3,"Sandwich",0.951951951951952,0.961,1.18180815611206,1.05523099803784,1.29199130067898,1.12277733983961,1.01175684891771,1.22325490403537,1.18180815611206,1.05523099803784,1.29199130067898
1,20,3,"Bootstrap",0.924,0.935,1.02400003692557,0.91008759888004,1.13318449370801,0.978555097280539,0.866024854537544,1.08268693464688,1.02400003692557,0.91008759888004,1.13318449370801
1,20,3,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,3,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,4,"LEF outcome",0.984,0.981,1.77266701098827,1.34994289648696,2.06030674429867,1.69118182985286,1.31976549954584,1.92782488055928,1.77266701098827,1.34994289648696,2.06030674429867
1,20,4,"LEF both",0.983983983983984,0.982,1.76451197160557,1.34364781648684,2.0582529001975,1.69049229838621,1.31965938676823,1.92740427495094,1.76451197160557,1.34364781648684,2.0582529001975
1,20,4,"Sandwich",0.8998998998999,0.917,1.34397810213366,1.0169295736572,1.53466485093472,1.28665694631867,1.00414874666266,1.45696424956365,1.34397810213366,1.0169295736572,1.53466485093472
1,20,4,"Bootstrap",0.876,0.897,0.970133274415383,0.74148129976964,1.17729767646542,0.937878109597552,0.717783397644311,1.11881883465937,0.970133274415383,0.74148129976964,1.17729767646542
1,20,4,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,20,4,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,0,"Sandwich",0.957011258955988,0.953940634595701,1.07241620454641,1.00480576167274,1.13462495496674,1.07600080110856,1.00819931975181,1.13763177185731,1.07241620454641,1.00480576167274,1.13462495496674
1,21,0,"Bootstrap",0.936,0.932932932932933,1.03097863729551,0.961802675033693,1.09210358627681,1.03509027913467,0.965483618652003,1.09669603234643,1.03097863729551,0.961802675033693,1.09210358627681
1,21,0,"LEF both",0.926,0.921921921921922,1.09211846909488,1.02741457546324,1.15421150956974,1.09691311518705,1.02945234802554,1.15766273129247,1.09211846909488,1.02741457546324,1.15421150956974
1,21,0,"LEF outcome",0.926,0.921921921921922,1.09211846909488,1.02741457546324,1.15421150956974,1.09691311518705,1.02945234802554,1.15766273129247,1.09211846909488,1.02741457546324,1.15421150956974
1,21,0,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,0,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,1,"Sandwich",0.958034800409417,0.960081883316274,1.11638407723535,0.998736382131164,1.22873516586096,1.11022449483343,0.989476455123499,1.22260096448179,1.11638407723535,0.998736382131164,1.22873516586096
1,21,1,"Bootstrap",0.903,0.901901901901902,0.990843651602382,0.872588274600017,1.12815097502325,0.984806678796641,0.863816183716272,1.12005421126653,0.990843651602382,0.872588274600017,1.12815097502325
1,21,1,"LEF both",0.875,0.875875875875876,1.2204410362298,1.09775709630113,1.32630438321888,1.21157642264429,1.08769408225419,1.31787308812807,1.2204410362298,1.09775709630113,1.32630438321888
1,21,1,"LEF outcome",0.875,0.874874874874875,1.2250296364134,1.1012825917508,1.3295685657273,1.21216789662415,1.0883497305056,1.31840422809487,1.2250296364134,1.1012825917508,1.3295685657273
1,21,1,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,1,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,2,"Sandwich",0.879222108495394,0.880245649948823,1.20333676060834,0.624044050424238,1.57231047654128,1.20471636942801,0.634384441887578,1.56778211457824,1.20333676060834,0.624044050424238,1.57231047654128
1,21,2,"Bootstrap",0.81,0.804804804804805,0.924150378332551,0.542104591304957,1.20704103802617,0.923208348294046,0.543881758453263,1.20439630105378,0.924150378332551,0.542104591304957,1.20704103802617
1,21,2,"LEF both",0.764,0.754754754754755,1.52023218907046,0.66586376497228,2.00726358369075,1.52191463414989,0.66689997463267,2.00764401070175,1.52023218907046,0.66586376497228,2.00726358369075
1,21,2,"LEF outcome",0.763,0.754754754754755,1.5359606838196,0.666292206476479,2.02782896841877,1.52380752903561,0.667319006377317,2.01067372062698,1.5359606838196,0.666292206476479,2.02782896841877
1,21,2,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,2,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,3,"Sandwich",0.731832139201638,0.732855680655067,0.90569823158047,0.310300620542276,1.14708086002659,0.915268089116155,0.314189412553988,1.31743709343404,0.90569823158047,0.310300620542276,1.14708086002659
1,21,3,"Bootstrap",0.655,0.645645645645646,0.71226481668492,0.272790291652477,0.829772503434289,0.718779736343427,0.270318908668945,0.855990976812472,0.71226481668492,0.272790291652477,0.829772503434289
1,21,3,"LEF both",0.625,0.613613613613614,1.11034728576581,0.332822242025223,1.47182890342089,1.12280297425593,0.330617440623512,1.56082074452229,1.11034728576581,0.332822242025223,1.47182890342089
1,21,3,"LEF outcome",0.625,0.614614614614615,1.12222132771935,0.333481364683103,1.4996025520775,1.12430325932232,0.330975687849615,1.56385076410932,1.12222132771935,0.333481364683103,1.4996025520775
1,21,3,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,3,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,4,"Sandwich",0.670419651995906,0.665301944728761,0.571426432332244,0.173360726253892,0.627378808546963,0.56462178099582,0.16919533644507,0.716035162107476,0.571426432332244,0.173360726253892,0.627378808546963
1,21,4,"Bootstrap",0.529,0.513513513513513,0.507823565061999,0.155325191481911,0.47197784425664,0.504776715418475,0.149502678662693,0.517836301425775,0.507823565061999,0.155325191481911,0.47197784425664
1,21,4,"LEF outcome",0.507,0.485485485485485,0.683091959696069,0.193499065599297,0.809052787834613,0.66793436245216,0.185691325304391,0.847797451085976,0.683091959696069,0.193499065599297,0.809052787834613
1,21,4,"LEF both",0.506,0.486486486486487,0.676600108169597,0.19298454342516,0.792749177213025,0.667072465965063,0.185591700560345,0.845262325532479,0.676600108169597,0.19298454342516,0.792749177213025
1,21,4,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21,4,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,0,"LEF both",0.955,0.955,1.00367343826126,0.966884746464818,1.04180983025519,1.00589426977726,0.967854129304908,1.04313328324552,1.00367343826126,0.966884746464818,1.04180983025519
1,22,0,"LEF outcome",0.955,0.955,1.00367343826126,0.966884746464818,1.04180983025519,1.00589426977726,0.967854129304908,1.04313328324552,1.00367343826126,0.966884746464818,1.04180983025519
1,22,0,"Bootstrap",0.944,0.945,0.983876972505423,0.946418528809419,1.02165816369642,0.985553575483668,0.947886458489244,1.02362381928328,0.983876972505423,0.946418528809419,1.02165816369642
1,22,0,"Sandwich",0.942,0.942,0.996847012851691,0.956099661634061,1.03705056025505,0.996847012851691,0.956099661634061,1.03705056025505,0.996847012851691,0.956099661634061,1.03705056025505
1,22,0,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,0,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,1,"LEF outcome",0.967,0.965,1.04103663878338,0.963810055655715,1.10197602240333,1.04153681957729,0.964326652252923,1.10033149915524,1.04103663878338,0.963810055655715,1.10197602240333
1,22,1,"LEF both",0.966,0.963,1.03965544505773,0.962757802523982,1.09982374822881,1.04128648182465,0.964333302639085,1.09974374099906,1.03965544505773,0.962757802523982,1.09982374822881
1,22,1,"Bootstrap",0.954,0.954,0.966604625876651,0.90405464607309,1.01951244024331,0.967379419915643,0.904941952820922,1.02031241402661,0.966604625876651,0.90405464607309,1.01951244024331
1,22,1,"Sandwich",0.942,0.942,1.0052467507174,0.938415182027288,1.06221496084223,1.0052467507174,0.938415182027288,1.06221496084223,1.0052467507174,0.938415182027288,1.06221496084223
1,22,1,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,1,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,2,"LEF both",0.95,0.949,1.40171036868932,1.06035229568953,1.57032303587869,1.40301938858749,1.06110172867197,1.57034745443854,1.40171036868932,1.06035229568953,1.57032303587869
1,22,2,"LEF outcome",0.95,0.95,1.41693728813026,1.06819072079107,1.57841574462819,1.40503111485942,1.06098208820478,1.57311185855033,1.41693728813026,1.06819072079107,1.57841574462819
1,22,2,"Sandwich",0.939,0.939,1.14854494119815,0.92902939980093,1.28882349344497,1.14854494119815,0.92902939980093,1.28882349344497,1.14854494119815,0.92902939980093,1.28882349344497
1,22,2,"Bootstrap",0.938,0.937,0.976013658800706,0.809175993311768,1.08591424894497,0.975677310457936,0.810240068865183,1.08372833674611,0.976013658800706,0.809175993311768,1.08591424894497
1,22,2,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,2,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,3,"LEF both",0.912,0.911,1.42166546351255,0.688240946787275,1.81052385557305,1.42255165404432,0.68912938716524,1.81084122447855,1.42166546351255,0.688240946787275,1.81052385557305
1,22,3,"LEF outcome",0.912,0.913,1.44660962821654,0.69192516787666,1.84700716676678,1.42488204161707,0.689050529073838,1.81475116739986,1.44660962821654,0.69192516787666,1.84700716676678
1,22,3,"Bootstrap",0.894,0.892,0.820973716450179,0.527898232271357,0.906059394113919,0.820024941481289,0.52733612600912,0.905616682998133,0.820973716450179,0.527898232271357,0.906059394113919
1,22,3,"Sandwich",0.884,0.884,1.07177004705431,0.595992654679148,1.2824890356004,1.07177004705431,0.595992654679148,1.2824890356004,1.07177004705431,0.595992654679148,1.2824890356004
1,22,3,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,3,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,4,"LEF both",0.941,0.939,0.898601165460579,0.405160699115756,1.05654811288215,0.899219673846756,0.405546571799076,1.05692373441782,0.898601165460579,0.405160699115756,1.05654811288215
1,22,4,"LEF outcome",0.941,0.941,0.913121404284452,0.406880856405768,1.05958367043431,0.900463730839082,0.405796628776021,1.05789622620196,0.913121404284452,0.406880856405768,1.05958367043431
1,22,4,"Bootstrap",0.867,0.865,0.656615019967752,0.307137976010624,0.545700363506224,0.656081339123291,0.30748605164049,0.544034289357778,0.656615019967752,0.307137976010624,0.545700363506224
1,22,4,"Sandwich",0.841,0.841,0.719438489158301,0.349394393470313,0.754772389342746,0.719438489158301,0.349394393470313,0.754772389342746,0.719438489158301,0.349394393470313,0.754772389342746
1,22,4,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,22,4,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,0,"LEF both",0.956,0.956,1.001494408607,0.958475621382239,1.04489040613032,1.00317534407983,0.960454464066822,1.04669775144591,1.001494408607,0.958475621382239,1.04489040613032
1,23,0,"LEF outcome",0.956,0.956,1.001494408607,0.95847562138224,1.04489040613032,1.00317534407983,0.960454464066823,1.04669775144591,1.001494408607,0.95847562138224,1.04489040613032
1,23,0,"Bootstrap",0.948,0.95,0.977326977089427,0.935238599461072,1.01900528751197,0.978366753943424,0.936282584645315,1.02062450638009,0.977326977089427,0.935238599461072,1.01900528751197
1,23,0,"Sandwich",0.943,0.943,0.993501832397458,0.950795848027342,1.03633574852419,0.993501832397458,0.950795848027342,1.03633574852419,0.993501832397458,0.950795848027342,1.03633574852419
1,23,0,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,0,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,1,"LEF both",0.95,0.951,1.05788760929699,0.991450882725944,1.12140838395906,1.05924025632573,0.992880737813974,1.12235453128455,1.05788760929699,0.991450882725944,1.12140838395906
1,23,1,"LEF outcome",0.95,0.951,1.05916928599758,0.991979554810341,1.12293673742122,1.05947189131159,0.993005171161933,1.12263087082555,1.05916928599758,0.991979554810341,1.12293673742122
1,23,1,"Sandwich",0.944,0.944,1.0359908215195,0.97113272699007,1.10478484872924,1.0359908215195,0.97113272699007,1.10478484872924,1.0359908215195,0.97113272699007,1.10478484872924
1,23,1,"Bootstrap",0.942,0.942,1.0048016189596,0.941258505211828,1.06702807825678,1.0052341281658,0.941827811485893,1.06679661921848,1.0048016189596,0.941258505211828,1.06702807825678
1,23,1,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,1,"Jackknife Wald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,23,2,"Sandwich",0.949,0.949,1.08549234918484,0.987045653029874,1.17277126599958,1.08549234918484,0.987045653029874,1.17277126599958,1.08549234918484,0.987045653029874,1.17277126599958
1,23,2,"LEF both",0.944,0.943,1.14240434517525,1.03301259555757,1.24110775473764,1.1435429160331,1.03353562759479,1.24196597002907,1.14240434517525,1.03301259555757,1.24110775473764
1,23,2,"LEF outcome",0.944,0.944,1.14613160288446,1.03586038418377,1.24705516799634,1.14409172533051,1.0338264015162,1.24271400907881,1.14613160288446,1.03586038418377,1.24705516799634
1,23,2,"Bootstrap",0.937,0.938,1.01831921689604,0.92025357821941,1.11148743619208,1.01836759254275,0.919656872110558,1.11257137073595,1.01831921689604,0.92025357821941,1.11148743619208
1,23,2,"Jackknife MVN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
