"Event_rate","Scenario","Visit","CI_type","Coverage","rank","mean","q1","q3","old_rank","coverage_old","mean_old","q1_old","q3_old"
2,7,1,"Bootstrap",0.96,4,1.02020977978129,0.824674684598756,1.16171599042663,"Bootstrap",0.954,0.984929727547388,0.788923611854345,1.10656979013878
2,7,1,"Sandwich",0.925732217573222,5,1.18361640305902,0.924911686394137,1.38340975907555,"Sandwich",0.930062630480167,1.1459532815273,0.900426369923554,1.30373497380634
2,7,2,"LEF both",0.976,1,0.903113549736619,0.656214338288956,1.02839494826417,"LEF outcome",0.973,1.01611156238765,0.738375737615447,1.2078543066624
2,7,2,"LEF outcome",0.976,1,0.902676842717995,0.653379574927041,1.03409803753138,"LEF both",0.97,0.994961219150338,0.728181358640818,1.17412408465458
2,7,2,"Jackknife Wald",0.968,2,0.863865797669916,0.491874944847281,0.855673992595471,"Jackknife MVN",0.967181467181467,3.47190631396213,1.22495556573066,5.30691928197456
2,7,2,"Jackknife MVN",0.96316758747698,3,3.2346746010686,1.13960059062081,4.86957435298697,"Jackknife Wald",0.956,0.961345392547994,0.545199355269048,0.955840665279263
2,7,2,"Bootstrap",0.945,4,0.848424357511387,0.540247523066815,0.959967676758363,"Bootstrap",0.929,0.944370422020967,0.587882734699343,1.08816485289278
2,7,2,"Sandwich",0.871338912133891,5,0.765726934197993,0.555341296403108,0.856931903137358,"Sandwich",0.860125260960334,0.840909306971123,0.610704586688774,0.944672730116424
2,7,3,"Jackknife Wald",0.973,1,0.991060313675734,0.359703304930211,0.939561059480108,"Jackknife Wald",0.971,0.949255008857174,0.344527568527007,0.92948505790847
2,7,3,"Jackknife MVN",0.957642725598527,2,1.91109832892668,0.942327956107369,2.61709884550657,"Jackknife MVN",0.965250965250965,1.77533851526916,0.855014464256096,2.49441238605968
2,7,3,"LEF both",0.908,3,0.585535780804022,0.428246660439279,0.684990561555678,"LEF outcome",0.912,0.56684321365493,0.42446842607382,0.661317823918404
2,7,3,"LEF outcome",0.907,4,0.585790347952617,0.424693202877458,0.681905223922305,"LEF both",0.911,0.556044595947994,0.416388265212524,0.640386939369679
2,7,3,"Bootstrap",0.888,5,0.733742079614404,0.385473266813522,0.909071415766628,"Bootstrap",0.872,0.708973848977584,0.389661936339885,0.859480852524519
2,7,3,"Sandwich",0.808577405857741,6,0.500979085793216,0.365147870635683,0.566035345410571,"Sandwich",0.793319415448852,0.48033916078776,0.34962760458904,0.551867107425087
2,7,4,"Jackknife Wald",0.972,1,0.971610382511438,0.34334941706035,1.0194940346254,"Jackknife Wald",0.97,0.937567618194057,0.325750520530182,0.94626273759317
2,7,4,"Jackknife MVN",0.965009208103131,2,1.49071775674338,0.660227761357409,2.0711921856137,"Jackknife MVN",0.955598455598456,1.3960178226991,0.634907640105362,1.96480430857236
2,7,4,"LEF both",0.869,3,0.514709031935736,0.376091525993632,0.609313240740014,"LEF outcome",0.871,0.496195791332455,0.370684890215767,0.579157436812282
2,7,4,"LEF outcome",0.869,3,0.514731017389174,0.376531866866864,0.60282417298471,"LEF both",0.869,0.488015560955604,0.363965766854864,0.566486564758286
2,7,4,"Bootstrap",0.86,4,0.66787788398748,0.354767691488755,0.829700418191899,"Bootstrap",0.861,0.649130095288533,0.360041496388072,0.80531309035271
2,7,4,"Sandwich",0.817991631799163,5,0.445990129097512,0.319160779697527,0.517358119275905,"Sandwich",0.792275574112735,0.42628816474204,0.305104299582139,0.499992643219901
2,8,0,"LEF both",0.981,1,1.20650255177591,1.06657616869692,1.31965539759443,"Jackknife MVN",0.975473801560758,2.24643878246547,1.15166728505253,1.45571833048842
2,8,0,"LEF outcome",0.981,1,1.20650255177386,1.06657616869692,1.31965539759443,"LEF both",0.971,1.18643389872913,1.04333716901658,1.2872272294564
2,8,0,"Jackknife MVN",0.980176211453744,2,2.02741834811053,1.16107613401988,1.46625279207943,"LEF outcome",0.971,1.18643389876507,1.04333716901658,1.2872272294564
2,8,0,"Sandwich",0.955257270693512,3,1.09130049616235,0.965573571677035,1.20013895525683,"Sandwich",0.959367945823928,1.09140442410023,0.953861347267337,1.17795239538611
2,8,0,"Jackknife Wald",0.932,4,1.00645387855677,0.85963722001332,1.14707063360266,"Jackknife Wald",0.939,0.979193011365689,0.841834532460134,1.10656129880928
2,8,0,"Bootstrap",0.926,5,0.997633051073887,0.860265404869324,1.13073622927528,"Bootstrap",0.931,0.966015148731539,0.842488218410083,1.08748360098532
2,8,1,"LEF both",0.967,1,1.25652900855834,1.00192822001146,1.44692480057953,"Jackknife MVN",0.969899665551839,4.53800096475802,1.58063518579327,8.25875905359616
2,8,1,"LEF outcome",0.967,1,1.26381573320234,1.00692943050103,1.46020755541068,"LEF outcome",0.963,1.23985307807583,0.983380495837582,1.46122910532904
2,8,1,"Jackknife MVN",0.963656387665198,2,4.63866430578033,1.61837456500572,8.45247879198374,"LEF both",0.958,1.21119053940756,0.972713076677321,1.41496530361154
2,8,1,"Sandwich",0.909395973154362,3,1.0990907317149,0.868979647851767,1.26252900916857,"Jackknife Wald",0.899,0.946272052548909,0.683032197248273,1.11438691603538
2,8,1,"Jackknife Wald",0.9,4,0.993928893075655,0.726308515653878,1.14699423234983,"Sandwich",0.898419864559819,1.068109661955,0.846490129677667,1.22805195190898
2,8,1,"Bootstrap",0.882,5,0.922494137636082,0.72776410136925,1.08201736632059,"Bootstrap",0.875,0.893240739793429,0.687819340528615,1.05353112864694
2,8,2,"Jackknife MVN",0.950440528634361,1,3.64435190213953,1.91665499485729,4.89159318636309,"Jackknife MVN",0.945373467112598,3.64558134730976,1.96908359302046,4.89836259271027
2,8,2,"LEF both",0.92,2,1.03851581020281,0.759412082521469,1.26545602766519,"LEF outcome",0.913,1.03657702310029,0.777602085123607,1.25266956495758
2,8,2,"LEF outcome",0.919,3,1.04336172396978,0.765362907341291,1.27602202753545,"LEF both",0.908,1.01722755051825,0.757566312826764,1.22871825106984
2,8,2,"Jackknife Wald",0.895,4,1.03191224130907,0.642308446002048,1.2657878977745,"Jackknife Wald",0.89,0.998012675038555,0.631971127005587,1.22205044331574
2,8,2,"Bootstrap",0.83,5,0.852911625938953,0.617157346580556,1.0435372950681,"Bootstrap",0.815,0.841792220072669,0.609287362953206,1.03191704924764
2,8,2,"Sandwich",0.814317673378076,6,0.913413058810688,0.646938920602033,1.11570294883891,"Sandwich",0.811512415349887,0.907647728480216,0.657166127678078,1.0996617737328
2,8,3,"Jackknife MVN",0.95374449339207,1,2.4448260687933,1.63449423904503,3.15326088862554,"Jackknife MVN",0.937569676700111,2.47393028773522,1.52802842210867,3.22168952638133
2,8,3,"Jackknife Wald",0.899,2,1.05703156214303,0.540766783756079,1.39419428739243,"Jackknife Wald",0.891,1.06858204666451,0.538305641906542,1.39377483947293
2,8,3,"LEF both",0.819,3,0.75663005161747,0.523376565748141,0.948409750430214,"LEF outcome",0.817,0.755417339371271,0.528422103752838,0.946519206878784
2,8,3,"LEF outcome",0.815,4,0.759007191758016,0.523845690422731,0.95101534817164,"LEF both",0.814,0.743662459482156,0.52290641687187,0.931525345292529
2,8,3,"Bootstrap",0.781,5,0.792343737761753,0.511556406483001,1.00988749994518,"Bootstrap",0.768,0.793656860818111,0.511177816359332,1.01778197837382
2,8,3,"Sandwich",0.722595078299776,6,0.671250017371995,0.427427232798061,0.845093176511848,"Sandwich",0.725733634311512,0.674416055940729,0.452904670590253,0.85267033010072
2,8,4,"Jackknife MVN",0.950440528634361,1,1.89587615951467,1.33257917806655,2.42052182938163,"Jackknife MVN",0.939799331103679,1.83901113406524,1.21925166178373,2.35215426551665
2,8,4,"Jackknife Wald",0.887,2,1.13721235795942,0.471818568492109,1.45504823395952,"Jackknife Wald",0.895,1.15197658256826,0.448800005036702,1.47725552712569
2,8,4,"Bootstrap",0.759,3,0.773796648602706,0.452323827291632,1.01210177238163,"Bootstrap",0.757,0.756247837742032,0.441913354029027,0.959774560834175
2,8,4,"LEF both",0.737,4,0.58533746877757,0.39590020483062,0.735283870118697,"LEF outcome",0.729,0.554288486192375,0.380976749407746,0.692373378241219
2,8,4,"LEF outcome",0.737,4,0.586839963788198,0.397480562475513,0.740500258537338,"LEF both",0.728,0.545990588129007,0.374765846046951,0.679674615417639
2,8,4,"Sandwich",0.645413870246085,5,0.517242444759652,0.324038335937534,0.655521866414789,"Sandwich",0.656884875846501,0.494961511077015,0.326340795481709,0.634705418607133
2,9,0,"LEF both",0.95,1,1.33774740884972,1.11278733888841,1.56605376717554,"LEF both",0.94,1.27716618928491,1.04929913421461,1.50647976231443
2,9,0,"LEF outcome",0.95,1,1.33774740936617,1.11278733888841,1.56605376717554,"LEF outcome",0.94,1.27716618920358,1.04929913421461,1.50647976231443
2,9,0,"Sandwich",0.944020356234097,2,1.20294837492506,1.03014545974188,1.35569004357568,"Sandwich",0.926582278481013,1.14133387503616,0.974354552166995,1.29398617374579
2,9,0,"Jackknife Wald",0.858,3,0.989628263467192,0.745590999893432,1.23923321887751,"Jackknife MVN",0.867647058823529,4.92926064520558,1.3934692823606,12.7677588555636
2,9,0,"Bootstrap",0.844,4,0.963852657695371,0.74004438950186,1.18988854858526,"Jackknife Wald",0.856,0.979048250283543,0.762401449699593,1.22374673638601
2,9,0,"Jackknife MVN",0.842829076620825,5,5.28690526966082,1.43418050585342,13.3154677326146,"Bootstrap",0.835,0.941016375511292,0.731837453300426,1.16747170264895
2,9,1,"LEF both",0.896,1,0.954582854838156,0.63639318606793,1.21939558318617,"Sandwich",0.906329113924051,0.972359161363313,0.587561549231865,1.20409764210943
2,9,1,"LEF outcome",0.896,1,0.96022621543851,0.634948263968248,1.23319607324594,"Jackknife MVN",0.892857142857143,3.69411837178062,1.31615227826195,5.50867543266265
2,9,1,"Sandwich",0.875318066157761,2,1.00149444478515,0.612403412353257,1.32116871803192,"LEF outcome",0.878,0.926129732336489,0.593039129230838,1.18778540657541
2,9,1,"Jackknife MVN",0.862475442043222,3,3.90675367087199,1.27396965085066,5.77253402982517,"LEF both",0.877,0.907609618249177,0.594968957072236,1.16572078338504
2,9,1,"Jackknife Wald",0.761,4,0.877786220452385,0.404159294709954,1.15597375759032,"Jackknife Wald",0.782,0.902615270341837,0.402801736442933,1.18972109220118
2,9,1,"Bootstrap",0.679,5,0.786479314403429,0.440396240385031,1.04658167077974,"Bootstrap",0.696,0.787612460055807,0.424195061177977,1.04355723457534
2,9,2,"Jackknife MVN",0.87426326129666,1,2.70897649073977,1.82150013650905,3.37835702771125,"Jackknife MVN",0.880252100840336,2.72613731850259,1.65899700881473,3.57348007181742
2,9,2,"LEF both",0.829,2,0.633101104840277,0.420867570825581,0.793602011882218,"LEF outcome",0.815,0.674612184813803,0.431464027370747,0.872676710625142
2,9,2,"LEF outcome",0.828,3,0.635589661791455,0.41983570459412,0.798476693734731,"LEF both",0.814,0.663471182058992,0.429665693745295,0.847660174607636
2,9,2,"Sandwich",0.712468193384224,4,0.675021474136367,0.38718107525,0.892253328805304,"Sandwich",0.779746835443038,0.713909463598931,0.416815428743236,0.912532177784005
2,9,2,"Jackknife Wald",0.699,5,0.872642187996528,0.277304223169465,1.06800394849164,"Jackknife Wald",0.705,0.954595788502989,0.299016457445611,1.21874048378464
2,9,2,"Bootstrap",0.556,6,0.766452151260611,0.380185597002249,1.0236847360343,"Bootstrap",0.576,0.835401710025572,0.42951428744348,1.10628459635392
2,9,3,"Jackknife MVN",0.852652259332024,1,1.99048319110399,1.63562334557013,2.49490070438277,"Jackknife MVN",0.878151260504202,1.86514526319244,1.34727248392788,2.38319486356402
2,9,3,"LEF outcome",0.777,2,0.516280514083267,0.347739895563383,0.644629064008885,"LEF outcome",0.779,0.490933133195544,0.325582639698745,0.627210003811799
2,9,3,"LEF both",0.776,3,0.515118837181288,0.349340718584878,0.642638179977407,"LEF both",0.768,0.484691183374147,0.322038401338886,0.611701896245366
2,9,3,"Jackknife Wald",0.744,4,1.05252138999276,0.286589827936192,1.45497614024555,"Jackknife Wald",0.733,1.05293548545818,0.265027505130638,1.43737244786132
2,9,3,"Sandwich",0.689567430025445,5,0.536484573889206,0.341625286807564,0.687501083083001,"Sandwich",0.718987341772152,0.516654708885766,0.316364270747008,0.66205476636831
2,9,3,"Bootstrap",0.504,6,0.803845469829731,0.465208809965413,1.0759922729748,"Bootstrap",0.515,0.798532503776162,0.469849701025785,1.04571456753636
2,9,4,"Jackknife MVN",0.833005893909627,1,1.60809520979037,1.25724930276043,2.02830458883792,"Jackknife MVN",0.850840336134454,1.57436966634026,1.18904543880944,2.00181941449315
2,9,4,"Jackknife Wald",0.778,2,1.12115387734701,0.329233491176663,1.59883885086362,"Jackknife Wald",0.766,1.15205284423825,0.308012920709742,1.59716866724248
2,9,4,"LEF outcome",0.731,3,0.473096982524674,0.320669331178513,0.579687294557102,"LEF outcome",0.728,0.460192370273595,0.306221198151299,0.586621807232446
2,9,4,"LEF both",0.728,4,0.472492058691079,0.321225034703838,0.581275656022164,"LEF both",0.726,0.455586159891414,0.304563539264479,0.582154453431556
2,9,4,"Sandwich",0.684478371501272,5,0.495491543053663,0.32722211898856,0.628355456530539,"Sandwich",0.713924050632911,0.483761750375058,0.314578300263315,0.612007590544407
2,9,4,"Bootstrap",0.511,6,0.780274046082805,0.490052502086259,1.01588099126459,"Bootstrap",0.514,0.799692365393562,0.512590690557103,1.02870457347523
2,10,0,"LEF both",0.964,1,1.07269849819042,1.01781099775615,1.12435233678938,"Sandwich",0.946,1.00895764068461,0.953197453035634,1.06303705625593
2,10,0,"LEF outcome",0.964,1,1.07269849819042,1.01781099775615,1.12435233678938,"LEF both",0.942,1.02983783730365,0.972423896419038,1.08594494913709
2,10,0,"Bootstrap",0.956,2,1.01731839865405,0.958508008857188,1.07139830355143,"LEF outcome",0.942,1.02983783730365,0.972423896419038,1.08594494913709
2,10,0,"Sandwich",0.956,2,1.0452279699223,0.99002231876031,1.10316291488042,"Bootstrap",0.934,0.9776181261689,0.91809533942161,1.0354177056685
2,10,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,10,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,10,1,"Sandwich",0.953,1,1.08156479157936,1.00053414653916,1.15586631016954,"LEF outcome",0.947,1.19788393536719,1.09787195197615,1.27617303968307
2,10,1,"LEF both",0.944,2,1.20197078096624,1.09568650720093,1.28175539291009,"LEF both",0.946,1.18796043918794,1.09082898894139,1.26576619709887
2,10,1,"LEF outcome",0.944,2,1.20460560550256,1.09825760735642,1.28362753381436,"Sandwich",0.946,1.08282103419876,0.996884622220197,1.16133972640692
2,10,1,"Bootstrap",0.94,3,0.984885240060961,0.895027336103533,1.07042515630806,"Bootstrap",0.933,0.985936682254454,0.898430176373324,1.06804297942044
2,10,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,10,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,10,2,"LEF outcome",0.938,1,1.47157750203123,0.845366441932704,1.83653519260627,"LEF both",0.931,1.45154310444063,0.841868318499225,1.83167201581606
2,10,2,"LEF both",0.937,2,1.46420143832894,0.843529314041119,1.82406631105829,"LEF outcome",0.931,1.49721981534475,0.848385881110092,1.89529588440046
2,10,2,"Bootstrap",0.931,3,0.957322742109114,0.72166042511562,1.11940037315466,"Sandwich",0.919,1.18549729912448,0.783864123290843,1.45216136815679
2,10,2,"Sandwich",0.91,4,1.17780194938857,0.774712380965958,1.43054563435872,"Bootstrap",0.917,0.958043375280202,0.719312792518022,1.12476624581315
2,10,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,10,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,10,3,"LEF outcome",0.922,1,1.10553171575991,0.625917569374454,1.31911752574228,"LEF both",0.914,1.09501840126519,0.597836028300548,1.24919754283505
2,10,3,"LEF both",0.921,2,1.10022497722292,0.624924969620922,1.31243161985321,"LEF outcome",0.912,1.12906644681697,0.605805947289758,1.2956835008185
2,10,3,"Bootstrap",0.881,3,0.821599264023236,0.486009360400634,0.812636304073711,"Bootstrap",0.88,0.827396758698518,0.480696667504473,0.793496240476751
2,10,3,"Sandwich",0.851,4,0.916786058145958,0.541958045180771,1.00331307301721,"Sandwich",0.853,0.923756540663219,0.535317949772562,0.985271980231266
2,10,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,10,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,10,4,"LEF outcome",0.945,1,0.575580690094863,0.361429885316773,0.664495653769373,"LEF outcome",0.945,0.566310649164413,0.34923360986871,0.63539100554927
2,10,4,"LEF both",0.944,2,0.573396356760188,0.361640863443813,0.665377161760054,"LEF both",0.942,0.551954169399611,0.343090780053461,0.608194976222097
2,10,4,"Bootstrap",0.826,3,0.606658609661683,0.2888063432369,0.615035336929561,"Bootstrap",0.831,0.579991491224655,0.275638100896128,0.648724835080579
2,10,4,"Sandwich",0.817,4,0.482544857064237,0.299449645647486,0.502357012728708,"Sandwich",0.807,0.469086016498147,0.291898437921606,0.480104370344938
2,10,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,10,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,11,0,"LEF both",0.963,1,1.0260599681528,0.968430853133899,1.08237148303066,"LEF both",0.958,1.05352507916884,0.997748925431086,1.10870270143821
2,11,0,"LEF outcome",0.963,1,1.0260599681528,0.968430853133899,1.08237148303066,"LEF outcome",0.958,1.05352507916884,0.997748925431085,1.10870270143821
2,11,0,"Sandwich",0.956433637284701,2,1.00768876548213,0.95048690814806,1.06250172998021,"Sandwich",0.950455005055612,1.0347303235644,0.977104644775527,1.0920973884969
2,11,0,"Bootstrap",0.946,3,0.972875368298019,0.914694780815912,1.03177155560068,"Bootstrap",0.946,1.00263843412557,0.944572724739871,1.06055116237844
2,11,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,11,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,11,1,"LEF both",0.965,1,1.0690737300205,1.00340766303441,1.12933155623574,"LEF both",0.956,1.06738011265702,1.00619218384916,1.12778048604373
2,11,1,"LEF outcome",0.965,1,1.06952454162278,1.00367401989575,1.12997833979673,"LEF outcome",0.955,1.06999775194395,1.00892135386775,1.1318006227991
2,11,1,"Sandwich",0.949341438703141,2,1.02992107654264,0.969005575097628,1.09038601250246,"Sandwich",0.946410515672396,1.03059397201429,0.964214206515019,1.0929729272983
2,11,1,"Bootstrap",0.937,3,0.978316758149227,0.907674476786258,1.04523995096733,"Bootstrap",0.937,0.981740544318594,0.915514777760422,1.04753211028615
2,11,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,11,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,11,2,"LEF both",0.973,1,1.20508486403326,1.0980895319848,1.2749062227576,"LEF outcome",0.959,1.1582177992077,1.06013382307616,1.23064973253227
2,11,2,"LEF outcome",0.973,1,1.20643180556648,1.09979051880264,1.27715441098769,"LEF both",0.954,1.14958524697704,1.05179316237563,1.2191918492943
2,11,2,"Sandwich",0.952380952380952,2,1.0984528080092,1.0117238724512,1.1696216233664,"Sandwich",0.940343781597573,1.05076040623591,0.96909408954512,1.12393207299197
2,11,2,"Bootstrap",0.923,3,0.985944379002258,0.887783810146863,1.07201733233258,"Bootstrap",0.903,0.949607934819397,0.856355166586752,1.03914512077353
2,11,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,11,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,11,3,"LEF both",0.98,1,1.39211268850112,1.19649520733474,1.54758856793542,"LEF outcome",0.978,1.37546067870311,1.20083123047724,1.52558058690404
2,11,3,"LEF outcome",0.98,1,1.39419303800659,1.19847469461279,1.55056951644625,"LEF both",0.977,1.35919468869552,1.18490323616745,1.50475725618448
2,11,3,"Sandwich",0.92806484295846,2,1.17176726124644,1.00671756319357,1.29970940660492,"Sandwich",0.90798786653185,1.14339127441673,0.992425575196371,1.26788785264972
2,11,3,"Bootstrap",0.901,3,0.965422443440639,0.817056779622953,1.10089175096405,"Bootstrap",0.888,0.95309327127339,0.798895055151357,1.09240715332036
2,11,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,11,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,11,4,"LEF both",0.945,1,1.14472475694415,0.79622751330129,1.43274995797089,"LEF both",0.942,1.11505728235273,0.800175639996651,1.39777967328286
2,11,4,"LEF outcome",0.945,1,1.14612374271192,0.797151665664206,1.43243889559131,"LEF outcome",0.941,1.12833897201072,0.807291199375579,1.41710203615031
2,11,4,"Bootstrap",0.855,2,0.893780576730922,0.629745295806079,1.11350114980038,"Bootstrap",0.851,0.881699045316887,0.624411475835901,1.07889528345902
2,11,4,"Sandwich",0.824721377912867,3,0.962734570102383,0.665796550407876,1.20947387251928,"Sandwich",0.833164812942366,0.936167045516857,0.662133535819476,1.18955420636686
2,11,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,11,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,12,0,"Sandwich",0.957541899441341,1,1.07611980667213,0.994317123548854,1.15333510491224,"Sandwich",0.94407158836689,1.05140574016278,0.967818917070721,1.13041071217904
2,12,0,"Bootstrap",0.933,2,1.01318328051742,0.921500553800531,1.10614204924751,"Bootstrap",0.922,0.983909266010876,0.895917216430104,1.07480296335661
2,12,0,"LEF both",0.933,2,1.12271601254972,1.03987435334893,1.19781388770463,"LEF both",0.921,1.08994794165464,1.0040980198627,1.16889323955359
2,12,0,"LEF outcome",0.933,2,1.12271601254972,1.03987435334893,1.19781388770463,"LEF outcome",0.921,1.08994794165473,1.0040980198627,1.16889323955359
2,12,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,12,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,12,1,"Sandwich",0.912849162011173,1,1.13348651578632,1.02662576046659,1.28043602579575,"Sandwich",0.930648769574944,1.14018937068113,1.0232722600621,1.28666124809104
2,12,1,"Bootstrap",0.885,2,0.944506345569884,0.785709761929804,1.11404317678361,"Bootstrap",0.859,0.938144644364879,0.773381157178144,1.11037932451172
2,12,1,"LEF both",0.877,3,1.28887453551445,1.15252351482502,1.45592201957894,"LEF outcome",0.849,1.30894721789669,1.16162715680329,1.51728900508042
2,12,1,"LEF outcome",0.877,3,1.29221139321102,1.15577764004822,1.45908031350463,"LEF both",0.847,1.28589762851395,1.13938315608368,1.48705789344979
2,12,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,12,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,12,2,"Sandwich",0.872625698324022,1,0.929800077597957,0.538820057408099,1.33222494826532,"Sandwich",0.885906040268456,0.933239956155086,0.555843287423588,1.32842798174691
2,12,2,"LEF outcome",0.726,2,1.03624039785969,0.621581097938781,1.49288536404184,"LEF outcome",0.702,1.05304618216915,0.645403041564006,1.53713020782142
2,12,2,"LEF both",0.725,3,1.03245679935875,0.619912133224186,1.48624620593891,"LEF both",0.7,1.02825243485483,0.631533992162115,1.49388777426725
2,12,2,"Bootstrap",0.717,4,0.787770643699678,0.412604863039413,1.14456797363744,"Bootstrap",0.69,0.773930758337397,0.413837485386611,1.13810459141028
2,12,2,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,12,2,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,12,3,"Sandwich",0.746368715083799,1,0.597924935383723,0.300827305323104,0.80773365585763,"Sandwich",0.749440715883669,0.569813157357073,0.290801421045066,0.769167822028183
2,12,3,"LEF outcome",0.599,2,0.645097850117534,0.353203063122035,0.903482777167589,"LEF outcome",0.564,0.621283115239125,0.339095833545577,0.873469307371062
2,12,3,"LEF both",0.598,3,0.642806049856235,0.352060131350501,0.900254363434968,"LEF both",0.561,0.60819355479893,0.335304601153312,0.853209499374315
2,12,3,"Bootstrap",0.567,4,0.612003399047404,0.254926634535635,0.773340635048736,"Bootstrap",0.524,0.585264278202279,0.236619225910316,0.713822504329125
2,12,3,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,12,3,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,12,4,"Sandwich",0.656983240223464,1,0.46833498497572,0.245787156412905,0.606707058732786,"Sandwich",0.625279642058166,0.452867469112739,0.239484024257151,0.591223458953903
2,12,4,"LEF both",0.594,2,0.508110968556337,0.291702040417312,0.685797871839148,"LEF outcome",0.549,0.497305149361507,0.288193282715718,0.67956890994177
2,12,4,"LEF outcome",0.593,3,0.509688063026983,0.291945334955715,0.688128280397064,"LEF both",0.546,0.487803939695295,0.285383089518601,0.660840000065198
2,12,4,"Bootstrap",0.497,4,0.650599116713783,0.277946438259774,0.789563064354739,"Bootstrap",0.436,0.629602596941332,0.273975788455187,0.75043900236457
2,12,4,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,12,4,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,13,0,"LEF both",0.962,1,1.03649838599747,0.982008019671874,1.09087354744491,"LEF both",0.965,1.03583326645268,0.983096400639107,1.0887208277497
2,13,0,"LEF outcome",0.962,1,1.03649838599747,0.982008019671873,1.09087354744491,"LEF outcome",0.965,1.03583326645268,0.983096400639108,1.0887208277497
2,13,0,"Bootstrap",0.951,2,0.997013605660957,0.941008331729479,1.0517405378006,"Sandwich",0.958,1.02373914156297,0.971402093356215,1.07497403924672
2,13,0,"Sandwich",0.949,3,1.01642363609648,0.962541076722865,1.06769075094529,"Bootstrap",0.957,0.997437704668457,0.942720916340155,1.048528485845
2,13,0,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,13,0,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
2,13,1,"LEF both",0.954,1,1.1523472311268,1.0142690158907,1.23996184469164,"LEF outcome",0.958,1.1676298558118,1.03459841752998,1.2532630431068
2,13,1,"LEF outcome",0.954,1,1.15415693342027,1.01413588117808,1.24306139931154,"LEF both",0.956,1.1581299702358,1.03128982903231,1.24799682606508
2,13,1,"Sandwich",0.945,2,1.04916862767153,0.946524852422724,1.13016393910239,"Sandwich",0.953,1.06548880254673,0.953436226463232,1.15102428448062
2,13,1,"Bootstrap",0.94,3,0.965302281238676,0.871433635933939,1.03830928243723,"Bootstrap",0.945,0.976893311521355,0.876759840188152,1.05730477150745
2,13,1,"Jackknife MVN",NA,NA,NA,NA,NA,"Jackknife MVN",NA,NA,NA,NA
2,13,1,"Jackknife Wald",NA,NA,NA,NA,NA,"Jackknife Wald",NA,NA,NA,NA
